2020-06-06 11:48:09,b'GAMELAN 35rb/pc \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/rgJtKCEo5P'
2020-06-06 06:09:04,"b'RT @IDKedaiOmChan: Pesan cemilanmu di @IDKedaiOmChan harganya merakyat, enak, higienis, dan juga ekonomis.\n\npangsit goreng - 7k\nrempeyek -\xe2\x80\xa6'"
2020-06-06 06:07:26,"b'Pesan cemilanmu di @IDKedaiOmChan harganya merakyat, enak, higienis, dan juga ekonomis.\n\npangsit goreng - 7k\nrempey\xe2\x80\xa6 https://t.co/a78bbhKg93'"
2020-06-05 22:36:43,b'Morning Sahabat #dokterpiknik \nHari ini adalah ulang tahun Presiden RI yang pertama #IRSoekarno \nSeindah ini pemand\xe2\x80\xa6 https://t.co/evRFaOwWmC'
2020-06-05 13:35:51,b'KUDA POMPA 6rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/U7PeSWf2Mu'
2020-06-05 13:35:20,b'MONOPOLI 50rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/lqptKpZizO'
2020-06-05 13:34:46,b'DOKTER-DOKTERAN 25rb/set \xf0\x9f\x8d\x80\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/JHzSsN3a5p'
2020-06-05 13:23:36,b'GELAS JADUL 15rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/B4EZYPfLl0'
2020-06-05 13:23:17,b'PIRING JADUL 15rb/pc \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/spu4oGkr5z'
2020-06-05 10:22:41,"b'""Aku ingin dapat memberimu dunia ini, tapi sayang tidak bisa. Jadi, Aku akan beri sesuatu yang berharga yaitu dunia\xe2\x80\xa6 https://t.co/RZMxfV408L'"
2020-06-05 07:17:50,b'KARTU HOLOGRAM SAILOR MOON 10rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul\xe2\x80\xa6 https://t.co/xvdap1tAFM'
2020-06-05 02:40:19,"b'Semoga badai segera berlalu, biar bisa mantai lagi... \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n.\n\xf0\x9f\x93\x8dPantai Ngrawe... Gunung Kidul\n.\n#wisatajogja\xe2\x80\xa6 https://t.co/zed4MrrXIz'"
2020-06-04 14:21:15,b'Saat new normal Jogja udah ketok palu dan wisata udah dibuka.. Destinasi wisata mana yang bagus didatengin cuk ?\xe2\x80\xa6 https://t.co/QGv1NhTSrW'
2020-06-04 12:13:26,"b'\xf0\x9f\xa5\xb5 kangen Jogja  , kangen liburan, kalian kangen kemana ? \n.\nFoto suhu aku irlitathaniaa \n.\n.\n#hutanpinusjogja\xe2\x80\xa6 https://t.co/eW94RFRrZo'"
2020-06-04 12:02:15,b'JEPIT KUPU-KUPU 10rb/pc \xf0\x9f\x92\x90\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/7vwOm8R8nw'
2020-06-04 12:01:15,b'MASAK2AN GERABAH 55rb/set \xf0\x9f\x8c\xba\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul\xe2\x80\xa6 https://t.co/ku63xppsk3'
2020-06-04 11:55:04,b'KETAPEL 5rb/pc \xf0\x9f\x8c\xbf\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd #era90\xe2\x80\xa6 https://t.co/wHMSB50qyj'
2020-06-04 11:54:22,b'TIMBANGAN 35rb/pc \xf0\x9f\x8c\xb8\n\n.\nOrder??\n\xf0\x9f\x93\xb2 WA : 089613764462\n\xf0\x9f\x93\xb2 Line : @mbokjajan (pakai @)\n.\n#jadul #jajanjadul #jajansd\xe2\x80\xa6 https://t.co/K25a5tAHDr'
